age,gender,daily_social_media_hours,platform_usage,sleep_hours,screen_time_before_sleep,academic_performance,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,sleep_deficit,digital_overload,night_risk,mental_pressure,isolation_score,addiction_impact,lifestyle_imbalance
18,0,6.646724032523312,0,4.323362016261656,1.5934480650466234,2.918499898105868,0.8756894092210608,0,9,9,3,3.676637983738344,8.240172097569936,5.77137000977536,19,0.0,5.428016802180466,7.3644826883488745
14,0,6.927511081462906,0,5.302781882023298,1.2205563764046599,3.5956105365167383,0.7752708005603925,0,9,7,6,2.697218117976701,8.148067457867565,3.244219595505089,16,0.0,8.287481530895157,7.372796657307174
14,0,7.335478821257565,0,4.2,2.527095764251513,2.5280690608681917,1.654191528503026,2,9,9,3,3.8,9.862574585509078,9.602963904155748,18,19.725149171018156,8.285777163293877,8.208383057006051
17,0,6.613096200358,0,4.399777687835625,1.12663702504475,2.794539207692425,0.27336297495525,0,9,8,4,3.6002223121643753,7.73973322540275,4.021509700983738,18,0.0,4.6796887629698745,7.4663702504475
14,0,5.353340265719414,0,4.661899810200419,1.0847599240801675,3.583225517909063,1.723799620400837,0,9,8,9,3.3381001897995812,6.438100189799582,3.6139979202841754,17,0.5257826192342258,10.779018899162427,4.714300569398746
18,0,6.994053182713539,1,4.577308624724002,2.1989041061301515,3.2831925874172003,1.62863819256246,0,9,9,3,3.422691375275998,9.19295728884369,7.64977919662113,18,0.0,6.846478644421845,7.56431909628123
15,1,7.0500496960707375,1,4.6666887538092165,1.4250248480353687,3.086698693023364,1.2083526595830647,1,7,9,5,3.3333112461907835,8.475074544106107,4.575054665677811,17,8.475074544106107,6.524925455893894,7.266721884523042
19,0,7.5256512136457525,0,4.316232524236166,1.9026048545830085,3.1182369414657054,1.3931861651734216,2,8,7,4,3.6837674757638346,9.42825606822876,7.0671729134848,16,18.85651213645752,8.42404708798519,8.035069903055339
19,0,7.4242470344493325,0,4.383835310367112,1.4969881377973284,3.652298951900184,1.1565764137151082,2,8,7,4,3.6161646896328876,8.92123517224666,5.431185489115891,16,17.84247034449332,7.274799723759097,7.764658758531553
18,0,7.082748420035307,1,4.599298104042368,2.2172515799646937,3.2831695576098854,1.5676025279435102,0,9,9,3,3.4007018959576327,9.3,7.63129299462135,18,0.0,6.866900631985877,7.7323974720564905
19,0,7.437001554222262,0,4.3753322971851585,1.5480062168890487,3.5851251477627524,1.1863369598519453,2,8,7,4,3.624667702814841,8.985007771111311,5.636958408119162,16,17.970015542222622,7.419350947852305,7.798670811259367
16,0,7.117459403929488,0,4.872618191183895,1.189682425491186,3.0656344296121,0.210317574508814,0,9,8,4,3.127381808816105,8.307141829420674,3.646389568327443,17,0.0,5.341665467657453,8.09682425491186
14,0,7.554947494930097,0,5.535165738862999,1.2670331477725998,3.56307679655918,0.3802182439329016,0,9,7,5,2.4648342611370007,8.821980642702698,3.0954939271276802,16,0.0,7.241754175116505,8.441762398769797
17,0,7.535497953365852,1,4.158874488341463,2.394372441707316,2.4755409281121974,1.2242428367804834,2,8,9,2,3.8411255116585368,9.929870395073168,9.184978852970726,18,19.859740790146336,6.986582532341437,8.705627558292685
15,0,5.633754519035458,1,4.389117031144206,2.6888011418676125,3.712160799307329,0.7110409134940903,1,8,7,3,3.6108829688557935,8.32255566090307,9.821355281652014,16,8.32255566090307,10.112462415238761,7.611514747408981
16,0,7.231407869013832,0,4.979444877200468,1.203925983626729,3.126881729594935,0.19607401637327093,0,9,7,4,3.0205551227995318,8.435333852640563,3.5616403974209616,17,0.0,5.491222828080655,8.23925983626729
14,0,5.330899293602441,0,4.711771159467597,1.110299764534147,3.657193378531532,1.7779290759982567,0,9,8,9,3.2882288405324034,6.441199058136588,3.642801135921011,17,0.0,11.076512536539378,4.663269982138332
18,0,6.113021690981382,1,4.4260433819627645,1.0130216909813823,2.5983694849689707,0.9883694849689704,1,7,9,6,3.5739566180372355,7.126043381962765,3.578230367373935,17,7.126043381962765,6.4046746352792665,6.137673896993794
16,0,7.6998313199904285,1,5.0746204699784645,0.7253795300215351,2.6856156820349346,0.8751265100071784,2,8,8,3,2.925379530021535,8.425210850011965,2.274056073088294,16,16.85042170002393,2.8773193501316037,7.550084340004786
16,1,5.453690504080973,1,4.139298944897885,2.0533200469401676,3.2476745604091746,0.8,1,8,7,5,3.860701055102114,7.507010551021141,7.972579132658557,16,7.507010551021141,8.28210316530634,6.707010551021141
18,0,6.051250733788046,1,4.302501467576091,0.9512507337880457,2.4954178896467427,0.8854178896467428,1,7,9,7,3.6974985324239085,7.002501467576091,3.491751027303264,16,7.002501467576091,7.331238993179315,6.117083577929349
16,0,6.248020767835355,2,4.774010383917678,1.8447348246674018,2.927826677750827,0.34309185308342527,0,7,7,8,3.2259896160823223,8.092755592502757,5.735294968258728,14,4.223001602175674,15.474010383917676,7.749663739419332
14,0,7.8,1,5.2809464511229995,0.5825653784670017,2.3993897869875016,0.844458280713001,1,8,9,3,2.7190535488770005,8.382565378467003,1.6072229098395057,17,16.15541719286999,1.7476961354010052,7.5381070977540015
14,0,5.325775307345194,0,4.6815890661820045,1.0926356264728019,3.633236228102291,1.7631781323640086,0,9,8,9,3.3184109338179955,6.418410933817996,3.622267407796442,17,0.25407088668834055,10.893216583855626,4.655232801453987
13,0,7.71968872871962,1,5.0,1.7464591524797468,3.5807081695040504,1.4464591524797468,1,8,9,3,3.0,9.466147881199367,5.23937745743924,17,10.617276102884812,5.426770423760127,8.01968872871962
15,0,7.408203178896199,1,5.502734392965399,1.7931640175865013,2.149277470406066,0.29726560703460053,0,7,8,8,2.4972656070346004,9.201367196482702,4.479355333111234,16,0.0,16.067381941178127,8.9041015894481
15,0,7.686961409471307,2,5.262320469823768,0.5527513422467236,2.3644618456079525,0.8376795301762312,1,8,9,3,2.7376795301762313,8.23971275171803,1.5376440602776311,17,15.914232550792594,1.6582540267401709,7.402033221541799
17,0,7.308285602831088,1,4.869942723397306,1.991714397168912,3.3463199687927045,1.2067430354702593,0,9,9,3,3.1300572766026944,9.3,6.490074849674693,18,0.0,6.776685758867565,8.093256964529742
18,0,6.698480587455805,1,4.758784469964644,1.5519152149587514,2.8896233367196533,0.6137385100117853,1,7,9,8,3.2412155300353556,8.250395802414557,4.612073535924574,16,8.250395802414557,11.825229799764294,7.636657292402772
17,1,7.125044625265014,2,4.575026775159008,1.8998571991519548,3.17246876231449,1.7750267751590085,0,9,9,2,3.4249732248409916,9.02490182441697,6.5969814544205345,19,0.0,5.349446646713825,7.249875049257961
15,0,7.861065203612228,0,5.569748628386464,1.2826331504515287,3.465322546941573,0.11736684954847143,0,9,7,4,2.4302513716135357,9.143698354063758,3.093332754813405,16,0.0,6.3176480797410495,9.026331504515287
16,0,5.7096046726278304,0,4.407425233837264,0.9829700935349057,2.9368600939466507,1.2148504676745282,0,8,8,9,3.592574766162736,6.692574766162736,3.5071185982116506,16,4.037531773045757,9.303066356256132,5.477724298488209
18,0,7.254775831185631,1,4.8356725064431085,1.4,3.6856042902706596,1.1,2,8,7,4,3.164327493556891,8.65477583118563,4.430058490979647,16,17.30955166237126,5.9834308182994125,7.554775831185631
16,0,7.2,1,4.805664961633965,1.6672106777532985,3.407081202042456,1.221459398978772,2,8,8,3,3.1943350383660354,8.867210677753299,5.487469629174983,16,17.734421355506598,6.061545716119333,7.645751278774527
16,0,7.437785054927579,2,5.462214945072422,1.9889252746378931,2.6249842195512803,0.33778505492757865,0,7,9,8,2.5377850549275784,9.426710329565474,5.0592188129281634,16,3.7029353829027074,16.16221494507242,9.088925274637894
18,0,7.241084832329632,1,4.789301798795559,2.058915167670368,3.3275037530522966,1.3142642682725891,0,9,9,3,3.210698201204442,9.3,6.8301107484120624,18,0.0,6.803566067068147,7.985735731727412
16,0,7.2,1,4.83596373719478,1.6255498613571773,3.444954671493475,1.2025226642532625,2,8,8,3,3.1640362628052197,8.825549861357176,5.286740241084582,16,17.651099722714353,5.989586124162397,7.623027197103915
16,0,6.774278780244101,0,5.397692096781123,0.7257212197558992,3.4061008336735554,0.4497115120976403,0,10,8,8,2.6023079032188776,7.5,2.0391253770037436,18,0.0,5.597692096781122,7.0502884879023595
14,0,7.1977950232715004,1,4.635160921784455,0.8098927188103635,2.846811686684041,1.5329559450559551,0,10,9,1,3.3648390782155455,8.007687742081863,2.7729796862302627,19,0.0,1.7165076489958624,6.474731797025909
14,1,5.659514652321752,1,4.28650488410725,2.5927723509919436,3.7444099172182277,0.9450593543056396,1,8,7,3,3.7134951158927496,8.252287003313695,9.776103377475529,16,8.252287003313695,7.778317052975829,7.307227649008056
13,1,7.439110333739596,2,4.763466200243758,0.8948469320332924,2.952622766382283,1.9634662002437577,0,9,9,1,3.2365337997562427,8.333957265772888,2.9475379219458935,19,0.0,1.455031861629008,6.37049106552913
16,0,5.834601909221097,2,4.567300954610548,1.694400694262217,2.758700781044994,0.3243000867827771,0,7,7,9,3.4326990453894517,7.529002603483313,5.654490373165942,14,2.3814085047121587,15.267300954610548,7.204702516700537
17,0,7.42965529831317,1,5.343724238650537,2.234344945092292,3.3916966381750435,0.418758587116488,1,7,9,7,2.6562757613494634,9.664000243405463,5.859945042454476,16,9.664000243405463,15.72482825767024,9.245241656288975
16,0,6.835787787746855,2,5.177593021569631,1.7193982553924079,2.240155717630376,0.3,0,7,8,9,2.8224069784303687,8.555186043139264,4.782106106126573,15,0.0,15.87759302156963,8.255186043139263
14,0,7.988907628984849,0,5.6800337321727286,1.2866891547818191,3.52602361252091,0.1421510098575731,0,9,7,4,2.3199662678272714,9.27559678376667,2.9733614434772737,16,0.0,6.37132849622425,9.133445773909097
16,0,6.404036589379036,2,4.852018294689518,1.9014678506832856,2.991651332018696,0.3501834813354107,0,7,8,8,3.147981705310482,8.305504440062322,5.765788969742266,15,4.91798117087025,15.552018294689518,7.955320958726911
14,0,7.761894651605493,0,5.271410372889887,1.0142735819265916,3.2399872610229212,1.004800323899127,0,9,7,3,2.7285896271101127,8.776168233532085,2.632841977408239,17,0.0,3.737977958623718,7.771367909632958
16,0,6.815685745031251,0,5.530194384100001,0.6843142549687493,3.4864303453606262,0.46627429801250025,0,10,8,8,2.469805615899998,7.5,1.8022775384212468,18,0.0,5.7301943841000025,7.0337257019875
18,0,7.546111380114476,1,4.44622179181684,2.2306673122747407,2.646276997668022,1.5845559321602654,2,8,8,4,3.5537782081831604,9.776778692389216,8.131825278100438,16,19.553557384778433,8.922669249098963,8.192222760228951
18,0,6.055084279436081,1,4.310168558872163,0.9550842794360813,2.501807132393469,0.8918071323934689,1,7,9,7,3.6898314411278372,7.010168558872163,3.497117991210514,16,7.010168558872163,7.27373580845878,6.118361426478694
17,0,6.348039351840265,2,4.816013117280089,1.1775816358078761,2.8911045216094955,1.2839868827199115,1,8,9,3,3.183986882719912,7.525620987648142,3.760254675945159,18,7.791438734497611,3.532744907423628,6.24163410492823
13,0,7.2,0,4.270726578692518,2.402750954297789,2.7384082233656466,1.5557958883171767,2,9,8,3,3.7292734213074827,9.602750954297788,9.031436416162073,18,19.205501908595576,7.332024375605272,8.046955065980612
18,0,7.595908919734817,1,4.366545728424294,2.3501814073635594,2.5018641327690325,1.6542724876287431,2,8,8,4,3.6334542715757063,9.946090327098377,8.697525328187513,16,19.892180654196753,9.400725629454238,8.291817839469633
15,0,7.282008820572473,0,4.282008820572473,2.0489514868514,3.1133498362344714,1.394977948568818,2,9,8,3,3.717991179427527,9.330960307423872,7.671203301233857,17,18.661920614847745,7.294977948568818,7.935982358855055
19,0,7.555986209894458,0,4.2960091934036955,2.0239448395778297,2.958472627889191,1.4639678230870674,2,8,8,4,3.7039908065963045,9.579931049472288,7.556577519630579,16,19.159862098944576,8.767843712137186,8.11596322638522
15,0,7.547678532800955,1,5.0,1.6317856885339699,3.603642862293206,1.33178568853397,1,8,9,3,3.0,9.179464221334925,4.89535706560191,17,12.79607191785457,5.484107155733015,7.847678532800955
18,0,6.321533173605569,1,4.670800958366586,1.178466826394431,2.860473700707191,1.0846682639443095,0,9,9,3,3.3291990416334145,7.5,3.9132127902589344,19,5.8850119795823215,3.772265388844552,6.41533173605569
18,0,6.5524470501180305,2,4.691808407092273,1.5967025073283332,3.036223525059015,1.444255457210303,0,9,10,3,3.3081915929077272,8.149149557446364,5.358288687138439,19,4.795210177306817,4.790107521985,6.704894100236061
17,1,6.350919598465149,1,4.355964265984511,1.0754597992325743,2.6361481856775404,0.9364687327364467,1,7,9,7,3.6440357340154894,7.426379397697723,3.8060115583116634,16,7.426379397697723,7.573620602302277,6.489910664961276
19,0,7.670945317602988,0,4.219369788264675,2.4837812704119515,2.3530213272909304,1.7322057410736384,2,8,8,4,3.780630211735325,10.15472658801494,9.41125112399487,16,20.30945317602988,10.070713599500529,8.422520846941302
17,0,6.591368143951354,0,4.812378060644333,0.908631856048646,3.051254199265627,0.3765472575805416,0,10,8,6,3.187621939355667,7.5,3.0853742165982547,18,0.0,5.012378060644333,7.123452742419459
18,0,7.407814909963049,0,4.417583547416861,1.38241645258314,3.7514755786348717,1.0941388175277136,2,8,7,4,3.5824164525831397,8.790231362546189,4.967907455590874,16,17.580462725092378,6.892544988008078,7.696092545018477
19,0,7.517573645137435,0,4.321617569908377,1.8702945805497377,3.1607788022761785,1.3743385053206805,2,8,7,4,3.678382430091623,9.387868225687173,6.936854808217275,16,18.775736451374346,8.332501311557591,8.013529720366492
16,0,6.627946371893478,1,4.927637618108967,2.4816778391888583,3.567174487432201,0.5453422713510869,1,7,8,5,3.0723623818910326,9.109624211082338,7.774977051185923,16,9.109624211082338,13.302161276491574,8.56428193973125
14,0,7.167110634874665,1,5.354815608542226,0.6445184391457774,3.320563550321247,1.1677765871866614,0,10,8,5,2.6451843914577746,7.811629074020441,1.7295696401411522,18,0.0,3.6405227252737955,6.64385248683378
16,0,6.909100209105134,1,5.68169728163327,0.7547035547872614,3.614509184489981,0.6092025092615964,0,9,8,9,2.3183027183667297,7.663803763892394,1.9324440727754526,18,0.0,6.081901881946197,7.054601254630798
14,0,7.863198516325114,0,5.453757329385206,1.1358382195901369,3.367630130569644,0.6198456379645663,0,9,7,3,2.5462426706147943,8.99903673591525,2.784797774487671,16,0.0,4.913102789371324,8.379191097950685
17,0,7.452553693100889,1,5.043064431721066,1.8474463068991116,3.386715034068249,0.9759140910385784,0,9,8,3,2.956935568278934,9.3,5.760078312909504,17,0.0,6.718978522759644,8.324085908961422
18,0,6.180364178966442,0,4.2,0.990182089483221,2.5317458208023482,0.5745447762919478,0,8,9,6,3.8,7.170546268449663,3.7626919400362393,17,3.7887179128288797,6.431631344560413,6.596001492157715
13,0,7.2089528721596725,0,4.191047127840328,2.4641885113613093,2.6696963187512797,1.4925655340839277,2,10,9,2,3.8089528721596726,9.673141383520981,9.382717374708287,19,19.346282767041963,7.016544903377675,8.180575849437053
14,0,7.8,1,5.210612164537415,0.8873472870045356,2.6924493144274377,1.0085716160793654,1,8,9,3,2.7893878354625854,8.687347287004537,2.5567357787448994,17,14.514283839206348,2.662041861013607,7.67877567092517
16,0,5.666521593210508,0,4.438198861992495,0.9952795447969978,3.015025109460936,1.2763977239849889,0,8,8,9,3.5618011380075054,6.661801138007506,3.520043522036848,16,3.6128557045035774,9.481553399556468,5.385403414022518
14,0,7.269764187149346,0,4.130235812850653,2.220943251402615,2.803481211728562,0.7628297542078439,2,10,9,1,3.8697641871493467,9.490707438551961,8.586089148343564,19,18.981414877103923,3.732733893935298,8.727877684344117
18,0,7.379647177567388,0,4.338941532702163,1.542469757028286,3.594789315863228,0.9575302429717142,2,9,7,4,3.6610584672978366,8.922116934595675,5.681113906627286,16,17.84423386919135,6.002711700801999,7.9645866916239605
15,1,6.9731757456968895,1,4.632522553643062,1.3865878728484449,3.03715770278244,1.1784572344376794,1,7,9,5,3.3674774463569377,8.359763618545335,4.490493320266578,17,8.359763618545335,6.640236381454666,7.181306384107655
13,0,7.705254849011226,0,4.873673132014968,1.9105360094869033,3.4247241018172128,1.515790858498129,1,8,9,3,3.126326867985032,9.615790858498128,6.047425198423291,18,11.147504132816644,5.73160802846071,8.1
17,0,7.54621645173692,1,5.122701289578477,2.3693246776053805,3.153457999231093,0.7235151621584437,1,7,9,6,2.8772987104215226,9.915541129342301,6.881220808869949,16,12.295688393793709,14.782831125497765,9.192025967183858
14,0,7.8,1,5.28012920664444,0.5861067712074256,2.4027949723148323,0.8463651844963062,1,8,9,3,2.71987079335556,8.386106771207427,1.618255710300057,17,16.13634815503694,1.758320313622277,7.53974158671112
18,0,7.390827746719074,0,4.4275167598427805,1.4,3.7740380353673975,1.1,2,8,7,4,3.57248324015722,8.790827746719074,5.001476536220108,16,17.58165549343815,6.935794227033514,7.690827746719075
15,0,7.772483410653255,0,5.624161136884418,1.4895971577889544,3.005336015035149,0.17583886311558175,0,8,7,6,2.3758388631155816,9.26208056844221,3.562583416522642,16,0.0,10.178184861105715,9.086241705326628
15,0,7.626293295887293,1,4.883103910129503,1.055861453160663,2.511077374523978,0.6610346367098343,2,8,9,2,3.1168960898704974,8.682154749047957,3.7263077122618338,18,17.364309498095913,1.7084480449352486,8.021120112338123
16,0,7.479086920892149,2,5.4209130791078515,2.195434604460743,3.1660386636871465,0.37908692089214857,0,7,9,7,2.579086920892148,9.674521525352892,5.670486429203798,16,7.750518247430562,16.12091307910785,9.295434604460743
16,0,7.457964993447174,2,5.4420350065528265,2.0898249672358693,2.889341414157977,0.35796499344717386,0,7,9,7,2.5579649934471735,9.547789960683044,5.357881903018172,16,5.680569357823037,16.142035006552824,9.18982496723587
15,0,7.629218394771727,1,4.890124147452146,1.046501136730472,2.5078597657510997,0.663374715817382,2,8,9,2,3.1098758525478543,8.6757195315022,3.686292359522769,18,17.3514390630044,1.704937926273927,8.012344815684818
18,0,7.431368291642965,1,4.629810733371256,1.955283899943116,2.979031954235402,1.423915608300151,2,8,8,4,3.370189266628744,9.38665219158608,6.828343793064081,16,18.77330438317216,7.821135599772464,7.96273658328593
15,0,7.109821261524642,1,4.907976168203286,1.5239285046098567,3.2663213550708425,1.4079761682032856,1,8,10,3,3.0920238317967144,8.633749766134498,4.682214111985628,18,8.633749766134498,4.57178551382957,7.225773597931213
15,0,6.856757283455931,0,4.449140336430508,0.9339064423796615,2.775503795631695,1.0058976198864387,0,10,9,2,3.5508596635694922,7.790663725835592,3.3744462455413577,19,0.0,2.863634592011869,6.784766105949154
16,0,7.440030048891028,2,5.459969951108972,2.0001502444551407,2.6543936404724686,0.34003004889102817,0,7,9,8,2.540030048891028,9.44018029334617,5.0924447235872154,16,3.9229447913207576,16.15996995110897,9.100150244455142
14,0,7.2,0,4.441865941042455,2.167434331066625,2.952332426303068,1.448833786848466,2,9,8,3,3.5581340589575454,9.367434331066624,7.897638140593738,18,18.73486866213325,6.9255683900241705,7.918600544218159
17,0,7.2,1,4.855946182120562,1.5980739995842284,3.4699327276507015,1.1900336361746493,2,8,8,3,3.144053817879439,8.798073999584227,5.154356543451282,16,17.596147999168455,5.942127817463667,7.608040363409579
15,0,7.269650146622708,1,4.373148680395628,1.8875510263589552,3.1067288563428783,0.6124489736410448,2,9,9,1,3.6268513196043712,9.157201172981663,6.9790408502460455,18,18.314402345963327,3.1622448682052235,8.544752199340618
15,0,7.623498364307259,1,5.235335514256989,2.094169392821236,3.4935159578664785,0.852827335793281,1,7,9,5,2.764664485743011,9.717667757128496,5.741236495672633,16,9.717667757128496,11.695225006374448,8.864840421335213
14,0,7.2874317604854415,0,4.112568239514558,2.1502729580582334,2.8423498730679717,0.5508188741746993,2,10,9,1,3.887431760485442,9.437704718543674,8.354643937640715,19,18.87540943708735,2.7786849337861472,8.886885844368976
15,0,7.557618027432105,1,4.718283265837053,1.2756223122172625,2.586620169824684,0.6060944219456844,2,8,9,2,3.281716734162947,8.833240339649368,4.665785384728798,18,17.666480679298736,1.7908583670814735,8.227145917703684
14,0,5.356468266532781,0,4.7215117205839165,1.118822755510927,3.6383210413686617,1.7596655239051564,0,9,8,9,3.2784882794160835,6.475291022043708,3.653393996135009,17,0.0,11.139826183795456,4.715625498138552
16,0,7.640774158216384,1,4.941741855986864,0.8582581440131358,2.901174322510198,0.9194193813377121,2,8,8,3,3.058258144013136,8.499032302229521,2.8188583904538564,16,16.998064604459042,3.689355324524719,7.579612920891809
19,0,7.467154719771896,0,4.355230186818736,1.6686188790875847,3.426318475868013,1.2566943461344244,2,8,7,4,3.644769813181264,9.135773598859481,6.123429478986591,16,18.271547197718963,7.76108682408149,7.879079252725058
14,1,5.581165280519986,1,4.260388426839995,2.621790636844449,3.750793940105779,0.9247465542088856,1,8,7,3,3.739611573160005,8.202955917364436,9.93628431538136,16,8.202955917364436,7.865371910533346,7.2782093631555504
18,0,7.372541313911194,1,4.723933897742091,1.814099153386864,3.149630189657539,1.3415578394756709,2,8,8,4,3.2760661022579094,9.186640467298057,6.160069326031156,16,18.373280934596114,7.256396613547456,7.845082627822387
16,0,7.234761921448269,1,4.687142706965584,1.6433334501378785,3.3788570127035067,0.8566665498621215,2,8,8,2,3.312857293034415,8.878095371586147,5.587000665785907,17,17.756190743172294,4.383332749310608,8.021428821724026
18,0,6.977736722960384,2,4.5095414044455495,2.265014850366318,3.248868361480192,1.6872781274059339,0,9,10,3,3.4904585955544505,9.242751573326704,7.916102290947454,19,0.2385351111387385,6.795044551098955,7.55547344592077
16,0,5.615899283554814,0,4.474357654603704,1.0097430618414818,3.106868442693409,1.3487153092074087,0,8,8,9,3.5256423453962955,6.625642345396296,3.5352302149335557,17,3.1138643664688805,9.691274396701484,5.276927036188887
19,0,7.539672948880243,0,4.3068847007465045,1.9586917955209724,3.0443891358973865,1.425903547387234,2,8,7,4,3.693115299253495,9.498364744401217,7.2933902419345875,16,18.996729488802433,8.582960087309422,8.072461197013983
15,0,7.622004257864007,1,4.872810218873616,1.0695863748351777,2.5157953163495925,0.6576034062912056,2,8,9,2,3.1271897811263836,8.691590632699185,3.7849817524203857,18,17.38318126539837,1.7135948905631917,8.03398722640798
17,0,6.173060715475111,1,4.725952084027147,1.3692523793665188,3.0030888086515857,1.247108631447963,1,9,9,3,3.274047915972852,7.54231309484163,4.588941778696846,18,7.54231309484163,4.107757138099556,6.295204463393667
13,0,7.2,0,4.302998718639715,2.3583767618703915,2.7787483982996437,1.5356258008501782,2,9,8,3,3.6970012813602846,9.558376761870392,8.817633489011888,18,19.116753523740783,7.255378043230676,8.022750961020213
15,0,7.601940292013906,2,5.200970146006953,0.7970895619791398,2.7590323527025067,0.8990298539930467,2,8,8,3,2.799029853993047,8.399029853993047,2.290783612933943,16,16.798059707986095,2.8534080045716372,7.500000000000001
18,0,6.592949658808018,0,4.2964748294040085,1.4858993176160347,2.866518003514417,0.7502158705520405,0,9,9,3,3.703525170595991,8.078848976424052,5.4245252993117115,19,0.0,5.203956911700073,7.3286331058720116
17,0,7.2,1,4.926167531017003,1.5015196448516206,3.5577094137712537,1.1461452931143732,2,8,8,3,3.073832468982997,8.70151964485162,4.689140107012354,16,17.40303928970324,5.775352113834617,7.555374351737248
18,0,7.603770921188741,1,4.777374472867552,2.455656381783112,2.7966202886298035,1.1263964483211897,1,7,9,5,3.2226255271324478,10.059427302971853,8.003532963180454,16,15.403629744192035,13.14252874612087,8.933030854650664
16,0,7.687784717096083,0,5.3253416605153,1.612215282903917,3.452579720786903,0.5995444526462672,0,9,7,4,2.6746583394847003,9.3,4.56980933149382,16,0.0,6.624886113161566,8.700455547353734
17,0,6.64417149322637,0,4.981348778324382,0.8558285067736306,3.1536926968591565,0.39766859729054777,0,10,8,6,3.018651221675618,7.5,2.7833390587451667,18,0.0,5.181348778324383,7.102331402709452
16,0,7.123253561481135,1,5.195929012468948,2.378488841358097,3.4949421889506675,0.4627910730864775,1,7,8,6,2.8040709875310514,9.501742402839232,6.755469752617996,16,9.501742402839232,14.891271843085306,9.038951329752754
16,0,7.462271403475793,2,5.437728596524208,2.1113570173789635,2.945755385532885,0.36227140347579273,0,7,9,7,2.5622714034757923,9.573628420854757,5.421616771441732,16,6.1025975406276896,16.137728596524205,9.211357017378964
16,0,7.500778507315094,1,5.3989619902465416,2.2987024878081765,3.440337353169874,0.4028545268220112,1,7,9,6,2.6010380097534584,9.799480995123272,5.978494885857484,16,9.799480995123272,16.07223323909498,9.39662646830126
17,0,6.497548339446619,2,4.865849446482207,1.1078107749249106,2.8322976531509965,1.2341505535177935,1,8,9,3,3.1341505535177934,7.605359114371531,3.512069756518611,18,8.69845992597616,3.323432324774732,6.371208560853738
13,0,7.749289795391591,1,5.0,1.7661931969277274,3.5767613606144546,1.4661931969277273,1,8,9,3,3.0,9.515482992319317,5.298579590783182,17,10.242329258373182,5.416903401536136,8.04928979539159
